z,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value
                              25,                                0, 0.000000000000000003942475355115752,  0.00000000000000849756611904024,  0.00000000000011616598469866888,     0.00000000000042326827507541,    0.000000000000903707516595417,   0.0000000000014763299890081934,   0.0000000000020700474802711646,   0.0000000000026386833560261547,   0.0000000000031569605089601914,   0.0000000000036135960866359263,   0.0000000000040057854419925114,    0.000000000004335511617803118,    0.000000000004607248059873119,   0.0000000000048265833417712175,    0.000000000004999422456353308
                              26,                                0, 0.000000000000000009601480191871204, 0.000000000000013609536970549253,  0.00000000000016081098326212942,   0.0000000000005444554338343789,   0.0000000000011124135882203163,   0.0000000000017650399050006312,    0.000000000002424287144882317,    0.000000000003043317738027085,   0.0000000000035986741042600997,    0.000000000004081526508260622,    0.000000000004491409698103514,    0.000000000004832288410437819,   0.0000000000051102244248996754,     0.00000000000533204224503784,    0.000000000005504592354481076
                              27,                                0, 0.000000000000000022841139668014263, 0.000000000000021530801019900063,  0.00000000000022081822624389665,   0.0000000000006962029818995116,    0.000000000001363050387750191,   0.0000000000021024560820806116,   0.0000000000028305774363595263,   0.0000000000035011577345975504,    0.000000000004093459460227511,     0.00000000000460168341104334,    0.000000000005028053909247291,    0.000000000005378722797874468,   0.0000000000056614572405617965,   0.0000000000058843819321197636,    0.000000000006055325986562582
                              28,                                0, 0.000000000000000053073762243555666,  0.00000000000003364732486172417,  0.00000000000030077905148204686,   0.0000000000008850119947946548,   0.0000000000016625651043338895,    0.000000000002495257535506768,   0.0000000000032951009463585447,    0.000000000004017877343151933,   0.0000000000046465461173959455,    0.000000000005178932421722652,    0.000000000005620294272996261,    0.000000000005979163365114195,     0.00000000000626511622268856,    0.000000000006487630636615213,    0.000000000006655538322715192
                              29,                                0, 0.0000000000000001204474861202521,  0.00000000000005194228285731765,  0.00000000000040641112467339944,    0.000000000001118447999391036,   0.0000000000020187438311735766,   0.0000000000029507698782674005,    0.000000000003824558343229107,   0.0000000000045995903634686515,   0.0000000000052635580093005315,    0.000000000005818508173030703,    0.000000000006273062393484515,    0.000000000006638307297113459,    0.000000000006925716719103596,    0.000000000007146161369085746,    0.000000000007309489366940389
                              30,                                0, 0.00000000000000026695982395471343,  0.00000000000007920990833662853,   0.0000000000005447556528069184,   0.0000000000014052392759819841,    0.000000000002440254116688448,   0.0000000000034769871941705146,    0.000000000004426185908501706,    0.000000000005252869750802199,   0.0000000000059505363983677155,    0.000000000006526040913595708,    0.000000000006991675111343207,    0.000000000007361232867685892,    0.000000000007648154343182776,    0.000000000007864728269552928,    0.000000000008021821891811511
                              31,                                0, 0.0000000000000005778305057784672,   0.0000000000001193260150811442,   0.0000000000007243857271418484,   0.0000000000017553671733437934,   0.0000000000029366791686531153,    0.000000000004082589071418214,    0.000000000005107771331869985,    0.000000000005984767333331531,    0.000000000006713964508770778,    0.000000000007307585649790457,    0.000000000007781867400556854,    0.000000000008153435353863966,    0.000000000008437743288352394,    0.000000000008648506836001005,    0.000000000008797603208389573
                              32,                                0, 0.0000000000000012213477083729675,  0.00000000000017758181308796433,   0.0000000000009556192458036486,    0.000000000002180143906858342,   0.0000000000035185417820010825,    0.000000000004776952140275446,    0.000000000005877667612776595,   0.0000000000068028339182984915,    0.000000000007560793932489149,    0.000000000008169653905927638,    0.000000000008649828418333547,    0.000000000009020866461917287,    0.000000000009300258413384787,    0.000000000009503138126325666,    0.000000000009642371079801525
                              33,                                0, 0.0000000000000025208237691191716,   0.0000000000002610848319013769,    0.000000000001250727657431325,    0.000000000002692272878757459,     0.00000000000419731605361724,    0.000000000005570155457936404,    0.000000000006744804857378298,    0.000000000007715139703555895,    0.000000000008498472746825137,    0.000000000009119248033973074,    0.000000000009602240629770006,    0.000000000009969977182678328,    0.000000000010241981018420789,    0.000000000010434776861557123,    0.000000000010562183718651725
                              34,                                0, 0.0000000000000050803354713313945,   0.0000000000003792261863713308,   0.0000000000016241295036926271,   0.0000000000033058862565093706,    0.000000000004985424969131397,   0.0000000000064729790487420994,    0.000000000007718699638197777,    0.000000000008730294730343663,    0.000000000009534975065879886,    0.000000000010163897768988713,     0.00000000001064632168405183,    0.000000000011007763743922671,    0.000000000011269747979890218,     0.00000000001145014310634774,     0.00000000001156367355760903
