z,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value
                              10,   0.0000000000009695036964192702,   0.0000000000009337444243033741,   0.0000000000008994312049678643,   0.0000000000008665008229064972,   0.0000000000008348931787739869,   0.0000000000008045511090788084,   0.0000000000007754202182753416,   0.0000000000007474487222600577,   0.0000000000007205873023671333,   0.0000000000006947889690403826,   0.0000000000006700089344317499,   0.0000000000006462044932426856,   0.0000000000006233349111843358,    0.000000000000601361320486302,   0.0000000000005802466219323933,    0.000000000000559955392945823
                              11,   0.0000000000011054413450147335,    0.000000000001064668557410775,   0.0000000000010255495115566152,   0.0000000000009880111870943307,    0.000000000000951984230946274,   0.0000000000009174027396440999,   0.0000000000008842040570448587,   0.0000000000008523285861659375,   0.0000000000008217196139891467,   0.0000000000007923231481904447,   0.0000000000007640877648471019,   0.0000000000007369644662597438,   0.0000000000007109065481037477,    0.000000000000685869475193866,   0.0000000000006618107652085124,   0.0000000000006386898797766503
                              12,   0.0000000000012531408771502097,   0.0000000000012069241810079213,   0.0000000000011625874593954671,    0.000000000001120046884754377,   0.0000000000010792229162473931,   0.0000000000010400400391262469,   0.0000000000010024265229999306,   0.0000000000009663141974072308,    0.000000000000931638243249964,   0.0000000000008983369987798147,   0.0000000000008663517789538147,   0.0000000000008356267070829577,   0.0000000000008061085577966676,    0.000000000000777746610434103,   0.0000000000007504925120526676,   0.0000000000007243001493156125
                              13,   0.0000000000014139611127911617,   0.0000000000013618229516064559,   0.0000000000013118115147220471,   0.0000000000012638310565244368,    0.000000000001217790813729773,   0.0000000000011736046954913219,   0.0000000000011311909965198938,   0.0000000000010904721312292075,   0.0000000000010513743871125143,    0.000000000001013827695730036,   0.0000000000009777654198414395,   0.0000000000009431241553558409,   0.0000000000009098435468956014,   0.0000000000008778661158811551,   0.0000000000008471371001436821,   0.0000000000008176043041619567
                              14,    0.000000000001589340285918149,   0.0000000000015307540630473662,   0.0000000000014745638673585947,   0.0000000000014206608115371933,    0.000000000001368941770651718,   0.0000000000013193090159507721,   0.0000000000012716698764638953,   0.0000000000012259364259534364,    0.000000000001182025193009065,    0.000000000001139856892294207,   0.0000000000010993561751474965,     0.00000000000106045139791519,   0.0000000000010230744065448906,   0.0000000000009871603361090197,   0.0000000000009526474240501308,   0.0000000000009194768360510888
                              15,    0.000000000001780804501271546,   0.0000000000017151926140859528,   0.0000000000016522707039939885,    0.000000000001591915401988311,   0.0000000000015340099745775484,   0.0000000000014784438934287217,    0.000000000001425112438368586,   0.0000000000013739163307422036,   0.0000000000013247613944322779,   0.0000000000012775582421135611,   0.0000000000012322219845572364,   0.0000000000011886719610142757,   0.0000000000011468314888975767,    0.000000000001106627631152973,   0.0000000000010679909798614024,    0.000000000001030855454750732
                              16,   0.0000000000019899767871210783,   0.0000000000019167085934154006,    0.000000000001846451117499493,   0.0000000000017790650497888177,   0.0000000000017144186913134593,   0.0000000000016523874505373943,   0.0000000000015928533799449222,   0.0000000000015357047487493416,   0.0000000000014808356484563175,   0.0000000000014281456283483476,   0.0000000000013775393582528489,   0.0000000000013289263162192736,    0.000000000001282220498964496,   0.0000000000012373401531539554,    0.000000000001194207525771775,   0.0000000000011527486319990063
                              17,   0.0000000000022185868527688505,   0.0000000000021369765937339006,   0.0000000000020587267663715924,   0.0000000000019836805415168785,    0.000000000001911689786685864,    0.000000000001842614480561566,   0.0000000000017763221746007039,   0.0000000000017126874973673634,   0.0000000000016515916976620057,   0.0000000000015929222229228868,    0.000000000001536572329738383,   0.0000000000014824407236290181,    0.000000000001430431225542232,   0.0000000000013804524627556138,   0.0000000000013324175821092746,    0.000000000001286243983688578
                              18,    0.000000000002468481675966972,    0.000000000002377786383442745,    0.000000000002290832415854353,    0.000000000002207443725787152,   0.0000000000021274541684843926,    0.000000000002050706823649917,   0.0000000000019770533727641638,     0.00000000000190635352665239,   0.0000000000018384744986067073,   0.0000000000017732905188595361,   0.0000000000017106823866438738,   0.0000000000016505370564629811,   0.0000000000015927472555351004,   0.0000000000015372111296831167,   0.0000000000014838319152094952,   0.0000000000014325176345375042
                              19,   0.0000000000027416370637038135,   0.0000000000026410544834492143,   0.0000000000025446275117618253,    0.000000000002452159067173516,    0.000000000002363463305426544,    0.000000000002278364837431091,    0.000000000002196698012257147,    0.000000000002118306258903487,    0.000000000002043041481265819,   0.0000000000019707635013235617,   0.0000000000019013395460911724,    0.000000000001834643774344584,   0.0000000000017705568395441819,    0.000000000001708965485739599,    0.000000000001649762173564398,   0.0000000000015928447337155128
                              20,   0.0000000000030401703498686622,   0.0000000000029288369173464537,     0.00000000000282210895953268,   0.0000000000027197664330146816,    0.000000000002621602002844235,    0.000000000002527420144731603,    0.000000000002437036323007932,   0.0000000000023502762369626947,    0.000000000002266975128976663,   0.0000000000021869771485852606,   0.0000000000021101347672354454,   0.0000000000020363082390528814,   0.0000000000019653651034247536,    0.000000000001897179725635655,     0.00000000000183163287217654,   0.0000000000017686113176862021
                              21,   0.0000000000033663544150228793,    0.000000000003243343325862582,     0.00000000000312542530454532,   0.0000000000030123553137749604,   0.0000000000029039026399498114,   0.0000000000027998498670103133,   0.0000000000026999919380758154,   0.0000000000026041352961916196,   0.0000000000025120970964750806,    0.000000000002423704482797468,    0.000000000002338793922882746,    0.000000000002257210596359243,   0.0000000000021788078308772177,   0.0000000000021034465819147314,    0.000000000002030994952344614,   0.0000000000019613277482343123
                              22,    0.000000000003722633236619581,    0.000000000003586952660681421,   0.0000000000034568925350079234,   0.0000000000033321807039684624,   0.0000000000032125611008938127,    0.000000000003097792580463015,    0.000000000002987647852244888,     0.00000000000288191250527284,   0.0000000000027803841146735777,   0.0000000000026828714223692416,   0.0000000000025891935847481893,   0.0000000000024991794809686235,   0.0000000000024126670762358914,   0.0000000000023295028349906916,   0.0000000000022495411794720078,    0.000000000002172643989584397
                              23,   0.0000000000041116392020357064,    0.000000000003962230698090892,    0.000000000003819011755410483,    0.000000000003681680898625079,   0.0000000000035499546610659104,    0.000000000003423566262224713,   0.0000000000033022644011150708,   0.0000000000031858121538096907,     0.00000000000307398596476545,   0.0000000000029665747227162224,    0.000000000002863378912935855,   0.0000000000027642098385702573,   0.0000000000026688889045252815,   0.0000000000025772469580904286,    0.000000000002489123681089864,   0.0000000000024043670288922815
                              24,    0.000000000004536212440916687,    0.000000000004371949638664525,   0.0000000000042144890058861276,    0.000000000004063497489233439,    0.000000000003918662120619939,   0.0000000000037796885261675864,    0.000000000003646299567191625,     0.00000000000351823409973079,   0.0000000000033952458406847735,   0.0000000000032771023299762987,    0.000000000003163583979339965,   0.0000000000030544831993776237,   0.0000000000029496035974304365,    0.000000000002848759239618147,    0.000000000002751773971100983,   0.0000000000026584807892415244
                              25,    0.000000000004999422456353308,    0.000000000004819110084145449,    0.000000000004646257529749803,    0.000000000004480497871970206,    0.000000000004321486508014991,    0.000000000004168899480513465,     0.00000000000402243195406918,    0.000000000003881796825931784,    0.000000000003746723457161162,   0.0000000000036169565122183397,   0.0000000000034922548962801153,   0.0000000000033723907807660882,    0.000000000003257148708611182,   0.0000000000031463247717338788,    0.000000000003039725853957212,    0.000000000002937168933350618
                              26,    0.000000000005504592354481076,   0.0000000000053069657051010034,    0.000000000005117502816241405,    0.000000000004935800608156582,    0.000000000004761480705864079,    0.000000000004594187571328619,    0.000000000004433586803974786,    0.000000000004279363592035123,    0.000000000004131221299289172,    0.000000000003988880173531857,    0.000000000003852076164663903,    0.000000000003720559841655209,    0.000000000003594095398821127,      0.0000000000034724597428946,     0.00000000000335544165329384,   0.0000000000032428410087923157
                              27,    0.000000000006055325986562582,    0.000000000005839050930146816,    0.000000000005631690765552077,    0.000000000005432803999790184,   0.0000000000052419763771582376,   0.0000000000050588188046098725,    0.000000000004882965465421092,    0.000000000004714072101448832,    0.000000000004551814446603641,    0.000000000004395886796177202,    0.000000000004246000698424453,    0.000000000004101883756335473,    0.000000000003963278528875403,   0.0000000000038299415221476815,    0.000000000003701642261969554,   0.0000000000035781624402580528
                              28,    0.000000000006655538322715192,    0.000000000006419211995874883,    0.000000000006192599334879813,    0.000000000005975218258066787,   0.0000000000057666165884397955,     0.00000000000556636976163432,    0.000000000005374078743140248,    0.000000000005189368132763552,    0.000000000005011884436918036,    0.000000000004841294491606306,   0.0000000000046772840209227625,    0.000000000004519556317633011,   0.0000000000043678310338887506,    0.000000000004221843071454926,    0.000000000004081341561982213,    0.000000000003946088928874412
                              29,    0.000000000007309489366940389,    0.000000000007051641690840135,    0.000000000006804354022356659,     0.00000000000656710164489109,    0.000000000006339392532651661,     0.00000000000612076483251831,   0.0000000000059107845768905175,    0.000000000005709043603103047,    0.000000000005515157657902333,    0.000000000005328764668000382,   0.0000000000051495231599183235,    0.000000000004977110814245393,    0.000000000004811223141110606,    0.000000000004651572265127372,    0.000000000004497885809354316,    0.000000000004349905868942783
                              30,    0.000000000008021821891811511,     0.00000000000774091809986099,    0.000000000007471467523011842,    0.000000000007212900949294245,    0.000000000006964684741040534,    0.000000000006726318084416506,     0.00000000000649733049211789,    0.000000000006277279532384099,    0.000000000006065748760689739,    0.000000000005862345833257597,    0.000000000005666700783956282,    0.000000000005478464448253864,    0.000000000005297307019739386,    0.000000000005122916726334293,    0.000000000004954998614727425,    0.000000000004793273432806906
                              31,    0.000000000008797603208389573,    0.000000000008492047596697017,    0.000000000008198883837652197,     0.00000000000791749661256411,    0.000000000007647309130765988,    0.000000000007387780143624402,    0.000000000007138401233981938,     0.00000000000689869435176527,   0.0000000000066682095699953005,    0.000000000006446523038475075,    0.000000000006233235115072564,    0.000000000006027968656816156,    0.000000000005830367455028681,   0.0000000000056400948004823085,    0.000000000005456832166095744,    0.000000000005280277996046803
