z,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value
                              49,                                0,    0.000000000010702027449965468,     0.00000000002475012015390289,     0.00000000003271316808935339,    0.000000000037179805195671996,    0.000000000039725475918569814,    0.000000000041152193852987815,    0.000000000041887722574852295,    0.000000000042175514392519856,     0.00000000004216255338258467,    0.000000000041942111171726854,     0.00000000004157585607247937,    0.000000000041105955783870875,     0.00000000004056204750760959,    0.000000000039965434891501446,     0.00000000003933171525027892
                              50,                                0,     0.00000000001477922032433654,     0.00000000002984735352006537,     0.00000000003768450444089646,     0.00000000004187681441898993,      0.0000000000441597540718357,    0.000000000045358756019395206,     0.00000000004589953180187458,     0.00000000004601947754325209,    0.000000000045859941993991123,     0.00000000004550970566060383,     0.00000000004502699871465586,    0.000000000044451376960516155,    0.000000000043810485815158806,     0.00000000004312409769434568,     0.00000000004240662144571394
                              51,                                0,     0.00000000003714582565165687,     0.00000000006550431662245354,     0.00000000007824319670122108,     0.00000000008394898895351022,     0.00000000008615488016235047,     0.00000000008645542145948533,     0.00000000008565141751482374,     0.00000000008418152547865862,     0.00000000008230293363797228,     0.00000000008017460329018019,     0.00000000007789885832718908,      0.0000000000755436268839961,     0.00000000007315503732300991,     0.00000000007076490659262197,     0.00000000006839538016319435
                              52,                                0,     0.00000000005226205762053961,      0.0000000000821558589866064,     0.00000000009419894458072103,     0.00000000009892296132370457,     0.00000000010015353718232214,     0.00000000009953952218100561,     0.00000000009788840741180586,      0.0000000000956349266696034,     0.00000000009303037703258532,     0.00000000009022801102975564,     0.00000000008732510015747698,     0.00000000008438520039989854,     0.00000000008145066214135533,     0.00000000007855001914481816,      0.0000000000757025411719937
                              53,                                0,     0.00000000006754613318343445,     0.00000000009589046376230416,     0.00000000010612151947437511,     0.00000000010949041882870601,     0.00000000010970115453313466,     0.00000000010828978263817103,     0.00000000010599241398062898,      0.0000000001031993989274847,     0.00000000010013358033262591,     0.00000000009692926538954784,     0.00000000009367065051875619,      0.0000000000904119760352388,     0.00000000008718876890503126,     0.00000000008402444371258126,     0.00000000008093434865311223
                              54,                                0,      0.0000000000854765083431167,      0.0000000001108005737858909,     0.00000000011877187752016256,     0.00000000012059865231742136,     0.00000000011969429969092583,     0.00000000011742987843497302,     0.00000000011445014889093214,     0.00000000011109222201483266,     0.00000000010754610872088313,     0.00000000010392481913697987,     0.00000000010029812534662224,     0.00000000009671013542534626,     0.00000000009318903632974103,     0.00000000008975278414357179,     0.00000000008641257527935939
                              55,                                0,     0.00000000010595163268578579,      0.0000000001267587645537067,     0.00000000013205718099399423,      0.0000000001321757424440465,     0.00000000013007370969238883,     0.00000000012690885496275335,     0.00000000012321655625031185,     0.00000000011927280994172665,     0.00000000011523094369315644,     0.00000000011118061842113871,     0.00000000010717601227073164,     0.00000000010325039729254971,     0.00000000009942417754660395,      0.0000000000957095612072637,     0.00000000009211339759215245
                              56,                                0,     0.00000000012870989649484558,     0.00000000014359740801980777,     0.00000000014586499693645879,     0.00000000014413630341239348,     0.00000000014076918622217604,      0.0000000001366661458094649,     0.00000000013223779627713313,     0.00000000012769238425313154,      0.0000000001231433382408088,     0.00000000011865526866521262,      0.0000000001142657961982936,     0.00000000010999678055063018,     0.00000000010586048244194456,     0.00000000010186312817070321,     0.00000000009800706324955919
                              57,                                0,     0.00000000015333053968540737,     0.00000000016111290624927536,     0.00000000016006563994899706,     0.00000000015638304751717135,     0.00000000015170080087112122,     0.00000000014663258204855449,     0.00000000014145213050376865,     0.00000000013629477052118867,     0.00000000013123154383694069,     0.00000000012630070344292967,     0.00000000012152257742535702,     0.00000000011690717676035865,     0.00000000011245834826501564,     0.00000000010817616256995965,      0.0000000001040583464619914
                              58,                                0,     0.00000000016770989654698202,      0.0000000001680073802676851,     0.00000000016390146597660367,     0.00000000015862118325534332,     0.00000000015299610351727964,     0.00000000014732937322243775,     0.00000000014175102179705892,      0.0000000001363212937471691,     0.00000000013106841454695074,     0.00000000012600455012947838,     0.00000000012113329840233388,     0.00000000011645349872737717,     0.00000000011196129382151693,      0.0000000001076513018578706,     0.00000000010351730867797468
                              59,                                0,                                0,                                0,                                0,                                0,                                0,                                0,                                0,                                0,                                0,                                0,                                0,                                0,                                0,                                0,                                0
                              60,                                0,                                0,                                0,                                0,                                0,                                0,                                0,                                0,                                0,                                0,                                0,                                0,                                0,                                0,                                0,                                0
                              61,                                0,                                0,                                0,                                0,                                0,                                0,                                0,                                0,                                0,                                0,                                0,                                0,                                0,                                0,                                0,                                0
                              62,                                0,                                0,                                0,                                0,                                0,                                0,                                0,                                0,                                0,                                0,                                0,                                0,                                0,                                0,                                0,                                0
