0.0003580747877169475,-0.00022700383782152362,0.007985273424714069
0.0004851125269760841,-0.0006764602167381395,0.00845833448304603
0.0008429530455739601,0.00016091363107961573,0.008369681165474976
-9.866641786081902e-05,0.0007216595147635471,0.008292912140666962
-0.0003926505911821153,-0.00022601384035182272,0.007911340504453865
-7.659955693704218e-05,-0.0006133550816932681,0.007749230149125855
0.000841581613124028,0.00016577587779573625,0.0077053611810498635
-0.00030342154709733993,-0.0006238570882100695,0.008696777359971583
0.0008851137118047466,-0.0001332768320007351,0.007804614773769628
0.00034535213667603664,-0.0002167172740340574,0.007929457327012886
